center,left,right,steering,throttle,brake,speed
IMG/center_2017_02_05_20_23_21_486.jpg, IMG/left_2017_02_05_20_23_21_486.jpg, IMG/right_2017_02_05_20_23_21_486.jpg, -0.06005984, 1, 0, 30.18933
IMG/center_2017_02_05_20_23_21_595.jpg, IMG/left_2017_02_05_20_23_21_595.jpg, IMG/right_2017_02_05_20_23_21_595.jpg, 0, 1, 0, 30.18982
IMG/center_2017_02_05_20_23_21_706.jpg, IMG/left_2017_02_05_20_23_21_706.jpg, IMG/right_2017_02_05_20_23_21_706.jpg, 0, 1, 0, 30.18994
IMG/center_2017_02_05_20_23_21_806.jpg, IMG/left_2017_02_05_20_23_21_806.jpg, IMG/right_2017_02_05_20_23_21_806.jpg, 0, 1, 0, 30.18998
IMG/center_2017_02_05_20_23_21_910.jpg, IMG/left_2017_02_05_20_23_21_910.jpg, IMG/right_2017_02_05_20_23_21_910.jpg, 0, 1, 0, 30.18996
IMG/center_2017_02_05_20_23_22_011.jpg, IMG/left_2017_02_05_20_23_22_011.jpg, IMG/right_2017_02_05_20_23_22_011.jpg, 0, 1, 0, 30.18996
IMG/center_2017_02_05_20_23_22_117.jpg, IMG/left_2017_02_05_20_23_22_117.jpg, IMG/right_2017_02_05_20_23_22_117.jpg, 0, 1, 0, 30.18997
IMG/center_2017_02_05_20_23_22_219.jpg, IMG/left_2017_02_05_20_23_22_219.jpg, IMG/right_2017_02_05_20_23_22_219.jpg, 0, 1, 0, 30.18996
IMG/center_2017_02_05_20_23_22_323.jpg, IMG/left_2017_02_05_20_23_22_323.jpg, IMG/right_2017_02_05_20_23_22_323.jpg, 0, 1, 0, 30.18999
IMG/center_2017_02_05_20_23_22_426.jpg, IMG/left_2017_02_05_20_23_22_426.jpg, IMG/right_2017_02_05_20_23_22_426.jpg, 0, 1, 0, 30.18996
IMG/center_2017_02_05_20_23_22_532.jpg, IMG/left_2017_02_05_20_23_22_532.jpg, IMG/right_2017_02_05_20_23_22_532.jpg, 0, 1, 0, 30.18998
IMG/center_2017_02_05_20_23_22_637.jpg, IMG/left_2017_02_05_20_23_22_637.jpg, IMG/right_2017_02_05_20_23_22_637.jpg, 0, 1, 0, 30.18997
IMG/center_2017_02_05_20_23_22_740.jpg, IMG/left_2017_02_05_20_23_22_740.jpg, IMG/right_2017_02_05_20_23_22_740.jpg, 0, 1, 0, 30.18998
IMG/center_2017_02_05_20_23_22_857.jpg, IMG/left_2017_02_05_20_23_22_857.jpg, IMG/right_2017_02_05_20_23_22_857.jpg, 0, 1, 0, 30.18996
IMG/center_2017_02_05_20_23_22_966.jpg, IMG/left_2017_02_05_20_23_22_966.jpg, IMG/right_2017_02_05_20_23_22_966.jpg, 0, 1, 0, 30.18999
IMG/center_2017_02_05_20_23_23_072.jpg, IMG/left_2017_02_05_20_23_23_072.jpg, IMG/right_2017_02_05_20_23_23_072.jpg, 0, 1, 0, 30.18998
IMG/center_2017_02_05_20_23_23_178.jpg, IMG/left_2017_02_05_20_23_23_178.jpg, IMG/right_2017_02_05_20_23_23_178.jpg, 0, 1, 0, 30.19
IMG/center_2017_02_05_20_23_23_285.jpg, IMG/left_2017_02_05_20_23_23_285.jpg, IMG/right_2017_02_05_20_23_23_285.jpg, 0, 1, 0, 30.18999
IMG/center_2017_02_05_20_23_23_385.jpg, IMG/left_2017_02_05_20_23_23_385.jpg, IMG/right_2017_02_05_20_23_23_385.jpg, 0, 1, 0, 30.18998
IMG/center_2017_02_05_20_23_23_490.jpg, IMG/left_2017_02_05_20_23_23_490.jpg, IMG/right_2017_02_05_20_23_23_490.jpg, 0, 1, 0, 30.18996
IMG/center_2017_02_05_20_23_23_596.jpg, IMG/left_2017_02_05_20_23_23_596.jpg, IMG/right_2017_02_05_20_23_23_596.jpg, 0, 1, 0, 30.18998
IMG/center_2017_02_05_20_23_23_701.jpg, IMG/left_2017_02_05_20_23_23_701.jpg, IMG/right_2017_02_05_20_23_23_701.jpg, 0, 1, 0, 30.18997
IMG/center_2017_02_05_20_23_23_804.jpg, IMG/left_2017_02_05_20_23_23_804.jpg, IMG/right_2017_02_05_20_23_23_804.jpg, -0.05366689, 1, 0, 30.18932
IMG/center_2017_02_05_20_23_23_906.jpg, IMG/left_2017_02_05_20_23_23_906.jpg, IMG/right_2017_02_05_20_23_23_906.jpg, 0, 1, 0, 30.18973
IMG/center_2017_02_05_20_23_24_016.jpg, IMG/left_2017_02_05_20_23_24_016.jpg, IMG/right_2017_02_05_20_23_24_016.jpg, 0, 1, 0, 30.18993
IMG/center_2017_02_05_20_23_24_127.jpg, IMG/left_2017_02_05_20_23_24_127.jpg, IMG/right_2017_02_05_20_23_24_127.jpg, 0, 1, 0, 30.18999
IMG/center_2017_02_05_20_23_24_245.jpg, IMG/left_2017_02_05_20_23_24_245.jpg, IMG/right_2017_02_05_20_23_24_245.jpg, 0, 1, 0, 30.19001
IMG/center_2017_02_05_20_23_24_353.jpg, IMG/left_2017_02_05_20_23_24_353.jpg, IMG/right_2017_02_05_20_23_24_353.jpg, 0, 1, 0, 30.18999
IMG/center_2017_02_05_20_23_24_461.jpg, IMG/left_2017_02_05_20_23_24_461.jpg, IMG/right_2017_02_05_20_23_24_461.jpg, 0, 1, 0, 30.19001
IMG/center_2017_02_05_20_23_24_570.jpg, IMG/left_2017_02_05_20_23_24_570.jpg, IMG/right_2017_02_05_20_23_24_570.jpg, 0, 1, 0, 30.19001
IMG/center_2017_02_05_20_23_24_674.jpg, IMG/left_2017_02_05_20_23_24_674.jpg, IMG/right_2017_02_05_20_23_24_674.jpg, 0, 1, 0, 30.19001
IMG/center_2017_02_05_20_23_24_776.jpg, IMG/left_2017_02_05_20_23_24_776.jpg, IMG/right_2017_02_05_20_23_24_776.jpg, 0, 1, 0, 30.19
IMG/center_2017_02_05_20_23_24_878.jpg, IMG/left_2017_02_05_20_23_24_878.jpg, IMG/right_2017_02_05_20_23_24_878.jpg, 0, 1, 0, 30.19
IMG/center_2017_02_05_20_23_24_985.jpg, IMG/left_2017_02_05_20_23_24_985.jpg, IMG/right_2017_02_05_20_23_24_985.jpg, 0, 1, 0, 30.19001
IMG/center_2017_02_05_20_23_25_086.jpg, IMG/left_2017_02_05_20_23_25_086.jpg, IMG/right_2017_02_05_20_23_25_086.jpg, 0, 1, 0, 30.12521
IMG/center_2017_02_05_20_23_25_194.jpg, IMG/left_2017_02_05_20_23_25_194.jpg, IMG/right_2017_02_05_20_23_25_194.jpg, 0, 1, 0, 30.6328
IMG/center_2017_02_05_20_23_25_298.jpg, IMG/left_2017_02_05_20_23_25_298.jpg, IMG/right_2017_02_05_20_23_25_298.jpg, 0, 1, 0, 30.13286
IMG/center_2017_02_05_20_23_25_410.jpg, IMG/left_2017_02_05_20_23_25_410.jpg, IMG/right_2017_02_05_20_23_25_410.jpg, 0, 1, 0, 30.53903
IMG/center_2017_02_05_20_23_25_531.jpg, IMG/left_2017_02_05_20_23_25_531.jpg, IMG/right_2017_02_05_20_23_25_531.jpg, 0, 1, 0, 30.18948
IMG/center_2017_02_05_20_23_25_643.jpg, IMG/left_2017_02_05_20_23_25_643.jpg, IMG/right_2017_02_05_20_23_25_643.jpg, 0, 1, 0, 30.19062
IMG/center_2017_02_05_20_23_25_758.jpg, IMG/left_2017_02_05_20_23_25_758.jpg, IMG/right_2017_02_05_20_23_25_758.jpg, 0, 1, 0, 30.19058
IMG/center_2017_02_05_20_23_25_860.jpg, IMG/left_2017_02_05_20_23_25_860.jpg, IMG/right_2017_02_05_20_23_25_860.jpg, 0, 1, 0, 30.1904
IMG/center_2017_02_05_20_23_25_962.jpg, IMG/left_2017_02_05_20_23_25_962.jpg, IMG/right_2017_02_05_20_23_25_962.jpg, 0, 1, 0, 30.19032
IMG/center_2017_02_05_20_23_26_070.jpg, IMG/left_2017_02_05_20_23_26_070.jpg, IMG/right_2017_02_05_20_23_26_070.jpg, 0, 1, 0, 30.18987
IMG/center_2017_02_05_20_23_26_171.jpg, IMG/left_2017_02_05_20_23_26_171.jpg, IMG/right_2017_02_05_20_23_26_171.jpg, -0.06569695, 1, 0, 30.18917
IMG/center_2017_02_05_20_23_26_278.jpg, IMG/left_2017_02_05_20_23_26_278.jpg, IMG/right_2017_02_05_20_23_26_278.jpg, -0.08906382, 1, 0, 30.18979
IMG/center_2017_02_05_20_23_26_382.jpg, IMG/left_2017_02_05_20_23_26_382.jpg, IMG/right_2017_02_05_20_23_26_382.jpg, -0.08417093, 1, 0, 30.1901
IMG/center_2017_02_05_20_23_26_486.jpg, IMG/left_2017_02_05_20_23_26_486.jpg, IMG/right_2017_02_05_20_23_26_486.jpg, 0, 1, 0, 30.18972
IMG/center_2017_02_05_20_23_26_594.jpg, IMG/left_2017_02_05_20_23_26_594.jpg, IMG/right_2017_02_05_20_23_26_594.jpg, 0, 1, 0, 30.1902
IMG/center_2017_02_05_20_23_26_700.jpg, IMG/left_2017_02_05_20_23_26_700.jpg, IMG/right_2017_02_05_20_23_26_700.jpg, -0.227493, 1, 0, 30.17765
IMG/center_2017_02_05_20_23_26_803.jpg, IMG/left_2017_02_05_20_23_26_803.jpg, IMG/right_2017_02_05_20_23_26_803.jpg, 0, 1, 0, 30.18956
IMG/center_2017_02_05_20_23_26_921.jpg, IMG/left_2017_02_05_20_23_26_921.jpg, IMG/right_2017_02_05_20_23_26_921.jpg, -0.298554, 1, 0, 30.17178
IMG/center_2017_02_05_20_23_27_027.jpg, IMG/left_2017_02_05_20_23_27_027.jpg, IMG/right_2017_02_05_20_23_27_027.jpg, -0.08426982, 1, 0, 30.19061
IMG/center_2017_02_05_20_23_27_128.jpg, IMG/left_2017_02_05_20_23_27_128.jpg, IMG/right_2017_02_05_20_23_27_128.jpg, 0, 1, 0, 30.18976
IMG/center_2017_02_05_20_23_27_245.jpg, IMG/left_2017_02_05_20_23_27_245.jpg, IMG/right_2017_02_05_20_23_27_245.jpg, 0, 1, 0, 30.18981
IMG/center_2017_02_05_20_23_27_347.jpg, IMG/left_2017_02_05_20_23_27_347.jpg, IMG/right_2017_02_05_20_23_27_347.jpg, -0.04634089, 1, 0, 30.18985
IMG/center_2017_02_05_20_23_27_449.jpg, IMG/left_2017_02_05_20_23_27_449.jpg, IMG/right_2017_02_05_20_23_27_449.jpg, 0, 1, 0, 30.19027
IMG/center_2017_02_05_20_23_27_553.jpg, IMG/left_2017_02_05_20_23_27_553.jpg, IMG/right_2017_02_05_20_23_27_553.jpg, 0, 1, 0, 30.1903
IMG/center_2017_02_05_20_23_27_665.jpg, IMG/left_2017_02_05_20_23_27_665.jpg, IMG/right_2017_02_05_20_23_27_665.jpg, 0, 1, 0, 30.1903
IMG/center_2017_02_05_20_23_27_771.jpg, IMG/left_2017_02_05_20_23_27_771.jpg, IMG/right_2017_02_05_20_23_27_771.jpg, -0.1064519, 1, 0, 30.18734
IMG/center_2017_02_05_20_23_27_871.jpg, IMG/left_2017_02_05_20_23_27_871.jpg, IMG/right_2017_02_05_20_23_27_871.jpg, -0.05504394, 1, 0, 30.1902
IMG/center_2017_02_05_20_23_27_980.jpg, IMG/left_2017_02_05_20_23_27_980.jpg, IMG/right_2017_02_05_20_23_27_980.jpg, -0.04982704, 1, 0, 30.19007
IMG/center_2017_02_05_20_23_28_087.jpg, IMG/left_2017_02_05_20_23_28_087.jpg, IMG/right_2017_02_05_20_23_28_087.jpg, -0.245202, 1, 0, 30.17781
IMG/center_2017_02_05_20_23_28_194.jpg, IMG/left_2017_02_05_20_23_28_194.jpg, IMG/right_2017_02_05_20_23_28_194.jpg, 0, 1, 0, 30.18861
IMG/center_2017_02_05_20_23_28_301.jpg, IMG/left_2017_02_05_20_23_28_301.jpg, IMG/right_2017_02_05_20_23_28_301.jpg, -0.1331642, 1, 0, 30.1889
IMG/center_2017_02_05_20_23_28_409.jpg, IMG/left_2017_02_05_20_23_28_409.jpg, IMG/right_2017_02_05_20_23_28_409.jpg, 0, 1, 0, 30.18987
IMG/center_2017_02_05_20_23_28_526.jpg, IMG/left_2017_02_05_20_23_28_526.jpg, IMG/right_2017_02_05_20_23_28_526.jpg, 0, 1, 0, 30.19002
IMG/center_2017_02_05_20_23_28_647.jpg, IMG/left_2017_02_05_20_23_28_647.jpg, IMG/right_2017_02_05_20_23_28_647.jpg, -0.1504231, 1, 0, 30.18494
IMG/center_2017_02_05_20_23_28_752.jpg, IMG/left_2017_02_05_20_23_28_752.jpg, IMG/right_2017_02_05_20_23_28_752.jpg, -0.2557109, 1, 0, 30.18163
IMG/center_2017_02_05_20_23_28_853.jpg, IMG/left_2017_02_05_20_23_28_853.jpg, IMG/right_2017_02_05_20_23_28_853.jpg, -0.1793098, 1, 0, 30.1884
IMG/center_2017_02_05_20_23_28_955.jpg, IMG/left_2017_02_05_20_23_28_955.jpg, IMG/right_2017_02_05_20_23_28_955.jpg, -0.05409873, 1, 0, 30.19081
IMG/center_2017_02_05_20_23_29_055.jpg, IMG/left_2017_02_05_20_23_29_055.jpg, IMG/right_2017_02_05_20_23_29_055.jpg, -0.2029111, 1, 0, 30.18478
IMG/center_2017_02_05_20_23_29_158.jpg, IMG/left_2017_02_05_20_23_29_158.jpg, IMG/right_2017_02_05_20_23_29_158.jpg, 0, 1, 0, 30.18961
IMG/center_2017_02_05_20_23_29_265.jpg, IMG/left_2017_02_05_20_23_29_265.jpg, IMG/right_2017_02_05_20_23_29_265.jpg, -0.3199831, 1, 0, 30.17002
IMG/center_2017_02_05_20_23_29_369.jpg, IMG/left_2017_02_05_20_23_29_369.jpg, IMG/right_2017_02_05_20_23_29_369.jpg, -0.03997207, 1, 0, 30.19062
IMG/center_2017_02_05_20_23_29_472.jpg, IMG/left_2017_02_05_20_23_29_472.jpg, IMG/right_2017_02_05_20_23_29_472.jpg, -0.3570721, 1, 0, 30.16852
IMG/center_2017_02_05_20_23_29_577.jpg, IMG/left_2017_02_05_20_23_29_577.jpg, IMG/right_2017_02_05_20_23_29_577.jpg, -0.1209033, 1, 0, 30.1905
IMG/center_2017_02_05_20_23_29_681.jpg, IMG/left_2017_02_05_20_23_29_681.jpg, IMG/right_2017_02_05_20_23_29_681.jpg, -0.1540863, 1, 0, 30.1915
IMG/center_2017_02_05_20_23_29_786.jpg, IMG/left_2017_02_05_20_23_29_786.jpg, IMG/right_2017_02_05_20_23_29_786.jpg, -0.1352731, 1, 0, 30.19049
IMG/center_2017_02_05_20_23_29_897.jpg, IMG/left_2017_02_05_20_23_29_897.jpg, IMG/right_2017_02_05_20_23_29_897.jpg, -0.154281, 1, 0, 30.1903
IMG/center_2017_02_05_20_23_30_004.jpg, IMG/left_2017_02_05_20_23_30_004.jpg, IMG/right_2017_02_05_20_23_30_004.jpg, -0.1823219, 1, 0, 30.18751
IMG/center_2017_02_05_20_23_30_109.jpg, IMG/left_2017_02_05_20_23_30_109.jpg, IMG/right_2017_02_05_20_23_30_109.jpg, -0.05738979, 1, 0, 30.1916
IMG/center_2017_02_05_20_23_30_221.jpg, IMG/left_2017_02_05_20_23_30_221.jpg, IMG/right_2017_02_05_20_23_30_221.jpg, -0.3940138, 1, 0, 30.16482
IMG/center_2017_02_05_20_23_30_331.jpg, IMG/left_2017_02_05_20_23_30_331.jpg, IMG/right_2017_02_05_20_23_30_331.jpg, -0.3170999, 1, 0, 30.18833
IMG/center_2017_02_05_20_23_30_433.jpg, IMG/left_2017_02_05_20_23_30_433.jpg, IMG/right_2017_02_05_20_23_30_433.jpg, -0.4168498, 1, 0, 30.17611
IMG/center_2017_02_05_20_23_30_539.jpg, IMG/left_2017_02_05_20_23_30_539.jpg, IMG/right_2017_02_05_20_23_30_539.jpg, -0.1406788, 1, 0, 30.19431
IMG/center_2017_02_05_20_23_30_644.jpg, IMG/left_2017_02_05_20_23_30_644.jpg, IMG/right_2017_02_05_20_23_30_644.jpg, -0.1044897, 1, 0, 30.19334
IMG/center_2017_02_05_20_23_30_747.jpg, IMG/left_2017_02_05_20_23_30_747.jpg, IMG/right_2017_02_05_20_23_30_747.jpg, 0, 1, 0, 30.18945
IMG/center_2017_02_05_20_23_30_858.jpg, IMG/left_2017_02_05_20_23_30_858.jpg, IMG/right_2017_02_05_20_23_30_858.jpg, -0.08821499, 1, 0, 30.18946
IMG/center_2017_02_05_20_23_30_960.jpg, IMG/left_2017_02_05_20_23_30_960.jpg, IMG/right_2017_02_05_20_23_30_960.jpg, -0.2529899, 1, 0, 30.17771
IMG/center_2017_02_05_20_23_31_062.jpg, IMG/left_2017_02_05_20_23_31_062.jpg, IMG/right_2017_02_05_20_23_31_062.jpg, -0.07001084, 1, 0, 30.18978
IMG/center_2017_02_05_20_23_31_164.jpg, IMG/left_2017_02_05_20_23_31_164.jpg, IMG/right_2017_02_05_20_23_31_164.jpg, -0.2428499, 1, 0, 30.18174
IMG/center_2017_02_05_20_23_31_276.jpg, IMG/left_2017_02_05_20_23_31_276.jpg, IMG/right_2017_02_05_20_23_31_276.jpg, -0.273534, 1, 0, 30.18224
IMG/center_2017_02_05_20_23_31_388.jpg, IMG/left_2017_02_05_20_23_31_388.jpg, IMG/right_2017_02_05_20_23_31_388.jpg, -0.138699, 1, 0, 30.19287
IMG/center_2017_02_05_20_23_31_502.jpg, IMG/left_2017_02_05_20_23_31_502.jpg, IMG/right_2017_02_05_20_23_31_502.jpg, -0.482496, 1, 0, 30.15879
IMG/center_2017_02_05_20_23_31_614.jpg, IMG/left_2017_02_05_20_23_31_614.jpg, IMG/right_2017_02_05_20_23_31_614.jpg, -0.2763478, 1, 0, 30.19044
IMG/center_2017_02_05_20_23_31_715.jpg, IMG/left_2017_02_05_20_23_31_715.jpg, IMG/right_2017_02_05_20_23_31_715.jpg, -0.3515877, 1, 0, 30.18715
IMG/center_2017_02_05_20_23_31_832.jpg, IMG/left_2017_02_05_20_23_31_832.jpg, IMG/right_2017_02_05_20_23_31_832.jpg, 0, 1, 0, 30.18699
IMG/center_2017_02_05_20_23_31_936.jpg, IMG/left_2017_02_05_20_23_31_936.jpg, IMG/right_2017_02_05_20_23_31_936.jpg, 0, 1, 0, 30.19011
IMG/center_2017_02_05_20_23_32_043.jpg, IMG/left_2017_02_05_20_23_32_043.jpg, IMG/right_2017_02_05_20_23_32_043.jpg, 0, 1, 0, 30.19031
IMG/center_2017_02_05_20_23_32_147.jpg, IMG/left_2017_02_05_20_23_32_147.jpg, IMG/right_2017_02_05_20_23_32_147.jpg, 0, 1, 0, 30.19026
IMG/center_2017_02_05_20_23_32_254.jpg, IMG/left_2017_02_05_20_23_32_254.jpg, IMG/right_2017_02_05_20_23_32_254.jpg, 0, 1, 0, 30.19029
IMG/center_2017_02_05_20_23_32_355.jpg, IMG/left_2017_02_05_20_23_32_355.jpg, IMG/right_2017_02_05_20_23_32_355.jpg, 0, 1, 0, 30.19027
IMG/center_2017_02_05_20_23_32_459.jpg, IMG/left_2017_02_05_20_23_32_459.jpg, IMG/right_2017_02_05_20_23_32_459.jpg, 0, 1, 0, 30.1903
IMG/center_2017_02_05_20_23_32_566.jpg, IMG/left_2017_02_05_20_23_32_566.jpg, IMG/right_2017_02_05_20_23_32_566.jpg, 0, 1, 0, 30.1903
IMG/center_2017_02_05_20_23_32_668.jpg, IMG/left_2017_02_05_20_23_32_668.jpg, IMG/right_2017_02_05_20_23_32_668.jpg, -0.03676808, 1, 0, 30.18998
IMG/center_2017_02_05_20_23_32_780.jpg, IMG/left_2017_02_05_20_23_32_780.jpg, IMG/right_2017_02_05_20_23_32_780.jpg, -0.06803083, 1, 0, 30.18931
IMG/center_2017_02_05_20_23_32_903.jpg, IMG/left_2017_02_05_20_23_32_903.jpg, IMG/right_2017_02_05_20_23_32_903.jpg, 0, 1, 0, 30.19019
IMG/center_2017_02_05_20_23_33_004.jpg, IMG/left_2017_02_05_20_23_33_004.jpg, IMG/right_2017_02_05_20_23_33_004.jpg, -0.05579996, 1, 0, 30.19108
IMG/center_2017_02_05_20_23_33_121.jpg, IMG/left_2017_02_05_20_23_33_121.jpg, IMG/right_2017_02_05_20_23_33_121.jpg, 0, 1, 0, 30.19026
IMG/center_2017_02_05_20_23_33_222.jpg, IMG/left_2017_02_05_20_23_33_222.jpg, IMG/right_2017_02_05_20_23_33_222.jpg, -0.0628109, 1, 0, 30.18958
IMG/center_2017_02_05_20_23_33_331.jpg, IMG/left_2017_02_05_20_23_33_331.jpg, IMG/right_2017_02_05_20_23_33_331.jpg, -0.2394782, 1, 0, 30.17747
IMG/center_2017_02_05_20_23_33_434.jpg, IMG/left_2017_02_05_20_23_33_434.jpg, IMG/right_2017_02_05_20_23_33_434.jpg, 0, 1, 0, 30.18922
IMG/center_2017_02_05_20_23_33_536.jpg, IMG/left_2017_02_05_20_23_33_536.jpg, IMG/right_2017_02_05_20_23_33_536.jpg, -0.1045709, 1, 0, 30.19069
IMG/center_2017_02_05_20_23_33_640.jpg, IMG/left_2017_02_05_20_23_33_640.jpg, IMG/right_2017_02_05_20_23_33_640.jpg, -0.06998098, 1, 0, 30.18993
IMG/center_2017_02_05_20_23_33_744.jpg, IMG/left_2017_02_05_20_23_33_744.jpg, IMG/right_2017_02_05_20_23_33_744.jpg, -0.1081948, 1, 0, 30.19033
IMG/center_2017_02_05_20_23_33_847.jpg, IMG/left_2017_02_05_20_23_33_847.jpg, IMG/right_2017_02_05_20_23_33_847.jpg, -0.04377294, 1, 0, 30.19022
IMG/center_2017_02_05_20_23_33_953.jpg, IMG/left_2017_02_05_20_23_33_953.jpg, IMG/right_2017_02_05_20_23_33_953.jpg, -0.1161931, 1, 0, 30.19041
IMG/center_2017_02_05_20_23_34_060.jpg, IMG/left_2017_02_05_20_23_34_060.jpg, IMG/right_2017_02_05_20_23_34_060.jpg, 0, 1, 0, 30.19003
IMG/center_2017_02_05_20_23_34_179.jpg, IMG/left_2017_02_05_20_23_34_179.jpg, IMG/right_2017_02_05_20_23_34_179.jpg, 0, 1, 0, 30.19031
IMG/center_2017_02_05_20_23_34_331.jpg, IMG/left_2017_02_05_20_23_34_331.jpg, IMG/right_2017_02_05_20_23_34_331.jpg, 0, 1, 0, 30.19031
IMG/center_2017_02_05_20_23_34_432.jpg, IMG/left_2017_02_05_20_23_34_432.jpg, IMG/right_2017_02_05_20_23_34_432.jpg, 0, 1, 0, 30.1903
IMG/center_2017_02_05_20_23_34_540.jpg, IMG/left_2017_02_05_20_23_34_540.jpg, IMG/right_2017_02_05_20_23_34_540.jpg, 0, 1, 0, 30.19033
IMG/center_2017_02_05_20_23_34_642.jpg, IMG/left_2017_02_05_20_23_34_642.jpg, IMG/right_2017_02_05_20_23_34_642.jpg, 0, 1, 0, 30.1903
IMG/center_2017_02_05_20_23_34_749.jpg, IMG/left_2017_02_05_20_23_34_749.jpg, IMG/right_2017_02_05_20_23_34_749.jpg, 0, 1, 0, 30.19029
IMG/center_2017_02_05_20_23_34_853.jpg, IMG/left_2017_02_05_20_23_34_853.jpg, IMG/right_2017_02_05_20_23_34_853.jpg, 0, 1, 0, 30.1903
IMG/center_2017_02_05_20_23_34_960.jpg, IMG/left_2017_02_05_20_23_34_960.jpg, IMG/right_2017_02_05_20_23_34_960.jpg, 0, 1, 0, 30.19032
IMG/center_2017_02_05_20_23_35_068.jpg, IMG/left_2017_02_05_20_23_35_068.jpg, IMG/right_2017_02_05_20_23_35_068.jpg, 0, 1, 0, 30.19029
IMG/center_2017_02_05_20_23_35_173.jpg, IMG/left_2017_02_05_20_23_35_173.jpg, IMG/right_2017_02_05_20_23_35_173.jpg, 0, 1, 0, 30.19028
IMG/center_2017_02_05_20_23_35_279.jpg, IMG/left_2017_02_05_20_23_35_279.jpg, IMG/right_2017_02_05_20_23_35_279.jpg, 0, 1, 0, 30.19031
IMG/center_2017_02_05_20_23_35_381.jpg, IMG/left_2017_02_05_20_23_35_381.jpg, IMG/right_2017_02_05_20_23_35_381.jpg, 0, 1, 0, 30.1903
IMG/center_2017_02_05_20_23_35_505.jpg, IMG/left_2017_02_05_20_23_35_505.jpg, IMG/right_2017_02_05_20_23_35_505.jpg, 0, 1, 0, 30.1903
IMG/center_2017_02_05_20_23_35_615.jpg, IMG/left_2017_02_05_20_23_35_615.jpg, IMG/right_2017_02_05_20_23_35_615.jpg, 0, 1, 0, 30.19028
IMG/center_2017_02_05_20_23_35_725.jpg, IMG/left_2017_02_05_20_23_35_725.jpg, IMG/right_2017_02_05_20_23_35_725.jpg, 0, 1, 0, 30.19029
IMG/center_2017_02_05_20_23_35_829.jpg, IMG/left_2017_02_05_20_23_35_829.jpg, IMG/right_2017_02_05_20_23_35_829.jpg, 0, 1, 0, 30.19029
IMG/center_2017_02_05_20_23_35_936.jpg, IMG/left_2017_02_05_20_23_35_936.jpg, IMG/right_2017_02_05_20_23_35_936.jpg, 0, 1, 0, 30.19032
IMG/center_2017_02_05_20_23_36_050.jpg, IMG/left_2017_02_05_20_23_36_050.jpg, IMG/right_2017_02_05_20_23_36_050.jpg, 0, 1, 0, 30.19031
IMG/center_2017_02_05_20_23_36_158.jpg, IMG/left_2017_02_05_20_23_36_158.jpg, IMG/right_2017_02_05_20_23_36_158.jpg, 0, 1, 0, 30.19029
IMG/center_2017_02_05_20_23_36_265.jpg, IMG/left_2017_02_05_20_23_36_265.jpg, IMG/right_2017_02_05_20_23_36_265.jpg, 0, 1, 0, 30.19033
IMG/center_2017_02_05_20_23_36_370.jpg, IMG/left_2017_02_05_20_23_36_370.jpg, IMG/right_2017_02_05_20_23_36_370.jpg, 0, 1, 0, 30.19029
IMG/center_2017_02_05_20_23_36_471.jpg, IMG/left_2017_02_05_20_23_36_471.jpg, IMG/right_2017_02_05_20_23_36_471.jpg, 0, 1, 0, 30.19031
IMG/center_2017_02_05_20_23_36_574.jpg, IMG/left_2017_02_05_20_23_36_574.jpg, IMG/right_2017_02_05_20_23_36_574.jpg, 0, 1, 0, 30.19029
IMG/center_2017_02_05_20_23_36_675.jpg, IMG/left_2017_02_05_20_23_36_675.jpg, IMG/right_2017_02_05_20_23_36_675.jpg, 0, 1, 0, 30.19031
IMG/center_2017_02_05_20_23_36_779.jpg, IMG/left_2017_02_05_20_23_36_779.jpg, IMG/right_2017_02_05_20_23_36_779.jpg, 0, 1, 0, 30.19031
IMG/center_2017_02_05_20_23_36_881.jpg, IMG/left_2017_02_05_20_23_36_881.jpg, IMG/right_2017_02_05_20_23_36_881.jpg, 0, 1, 0, 30.1903
IMG/center_2017_02_05_20_23_36_986.jpg, IMG/left_2017_02_05_20_23_36_986.jpg, IMG/right_2017_02_05_20_23_36_986.jpg, 0, 1, 0, 30.19027
IMG/center_2017_02_05_20_23_37_107.jpg, IMG/left_2017_02_05_20_23_37_107.jpg, IMG/right_2017_02_05_20_23_37_107.jpg, 0, 1, 0, 30.19031
IMG/center_2017_02_05_20_23_37_214.jpg, IMG/left_2017_02_05_20_23_37_214.jpg, IMG/right_2017_02_05_20_23_37_214.jpg, 0, 1, 0, 30.19032
IMG/center_2017_02_05_20_23_37_334.jpg, IMG/left_2017_02_05_20_23_37_334.jpg, IMG/right_2017_02_05_20_23_37_334.jpg, 0, 1, 0, 30.19029
IMG/center_2017_02_05_20_23_37_444.jpg, IMG/left_2017_02_05_20_23_37_444.jpg, IMG/right_2017_02_05_20_23_37_444.jpg, 0, 1, 0, 30.19029
IMG/center_2017_02_05_20_23_37_552.jpg, IMG/left_2017_02_05_20_23_37_552.jpg, IMG/right_2017_02_05_20_23_37_552.jpg, 0, 1, 0, 30.1903
IMG/center_2017_02_05_20_23_37_657.jpg, IMG/left_2017_02_05_20_23_37_657.jpg, IMG/right_2017_02_05_20_23_37_657.jpg, 0, 1, 0, 30.19028
IMG/center_2017_02_05_20_23_37_759.jpg, IMG/left_2017_02_05_20_23_37_759.jpg, IMG/right_2017_02_05_20_23_37_759.jpg, 0, 1, 0, 30.19031
